molecule_chembl_id,canonical_smiles,standard_value
CHEMBL200087,CC(C)(C)c1ccc(O)c(/C=N/NC(=O)c2ccc(Cl)cc2)c1,2900.0
CHEMBL199934,CC(C)(C)c1ccc(O)c(/C=N/NC(=O)c2cccs2)c1,1600.0
CHEMBL201460,CC(C)(C)c1ccc(O)c(/C=N/NC(=O)c2ccccc2)c1,1300.0
CHEMBL199543,Cc1ccc(O)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1,2200.0
CHEMBL274958,Cc1ccc(O)c(/C=N/NC(=O)c2ccc(Cl)cc2)c1,1900.0
CHEMBL440393,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)c(O)c1,1000.0
CHEMBL200801,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c(O)c1,900.0
CHEMBL377949,C=CCOc1ccc(/C=C/C(C=C)c2ccc(OC)cc2OC)cc1,7.0
CHEMBL371547,C=C[C@@H](/C=C/c1ccc(O)cc1)c1ccc(O)cc1,20.0
CHEMBL199799,C=C[C@H](/C=C/c1ccc(O)cc1)c1ccc(O)cc1,14.0
CHEMBL198245,C=CC(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,13.0
CHEMBL197763,C=CCOc1ccc(CCCc2ccc(OC)cc2OC)cc1,9.5
CHEMBL199752,C=CCOc1ccc(CCC(CCCC)c2ccc(OC)cc2OC)cc1,2.2
CHEMBL436508,C=CCOc1ccc(CCC(CC)c2ccc(OC)cc2OC)cc1,3.0
CHEMBL199769,C=CCOc1ccc(CCC(C=C)c2ccc(OC)cc2OC)cc1,5.2
CHEMBL197651,C=CCOc1ccc(/C=C/C(CCCC)c2ccc(OC)cc2OC)cc1,2.7
CHEMBL202770,C=CCOc1ccc(C(O)CC(C=C)c2ccc(OC)cc2OC)cc1,16.0
CHEMBL201703,COc1ccc(C2CC(c3ccc(Cl)cc3Cl)OC2C)c(OC)c1,6.9
CHEMBL200982,COc1ccc(C2CC(c3ccccc3Br)OC2C)c(OC)c1,3.0
CHEMBL201746,CCC(/C=C/c1ccccc1C(F)(F)F)c1ccc(Cl)cc1Cl,6.0
CHEMBL199560,CCC(/C=C/c1ccc(F)cc1)c1ccc(F)cc1,13.0
CHEMBL201030,CCC(/C=C/c1ccc(Cl)cc1Cl)c1ccc(OC)cc1OC,4.2
CHEMBL379451,CCC(/C=C/c1ccc(F)cc1F)c1ccc(OC)cc1OC,3.9
CHEMBL370668,CCC(/C=C/c1ccccc1Br)c1ccc(OC)cc1OC,5.4
CHEMBL378142,CCC(/C=C/c1ccccc1F)c1cc(OC)cc(OC)c1,6.0
CHEMBL201442,CCC(/C=C/c1ccc(OC)c(OC)c1OC)c1cccc(F)c1,3.9
CHEMBL198285,CCC(/C=C/c1ccccc1CN(C)C)c1ccc(Cl)cc1Cl,4.1
CHEMBL200063,CCC(/C=C/c1ccc(OC)cc1OC)c1ccc(Cl)cc1Cl,6.0
CHEMBL199719,C=CCOc1ccc(/C=C/C(CC)c2ccc(OC)cc2OC)cc1,4.0
CHEMBL372597,C=CC(/C=C/c1ccccc1C(F)(F)F)c1ccc(Cl)cc1Cl,8.2
CHEMBL200131,C=CC(/C=C/c1ccc(F)cc1)c1ccc(F)cc1,10.0
CHEMBL201331,C=CC(/C=C/c1ccc(Cl)cc1Cl)c1ccc(OC)cc1OC,1.5
CHEMBL202709,C=CC(/C=C/c1ccc(F)cc1F)c1ccc(OC)cc1OC,7.0
CHEMBL202708,C=CC(/C=C/c1ccccc1Br)c1ccc(OC)cc1OC,8.8
CHEMBL381323,C=CC(/C=C/c1ccccc1F)c1cc(OC)cc(OC)c1,6.0
CHEMBL382265,C=CC(/C=C/c1ccc(OC)c(OC)c1OC)c1cccc(F)c1,6.0
CHEMBL372392,C=CC(/C=C/c1ccccc1CN(C)C)c1ccc(Cl)cc1Cl,3.0
CHEMBL199768,C=CC(/C=C/c1ccc(OC)cc1OC)c1ccc(Cl)cc1Cl,7.0
CHEMBL203367,OC1(C(F)(F)F)CC(c2ccccc2)=NN1c1ccnc2cc(Cl)ccc12,1.39
CHEMBL379675,Cc1cc(C(F)(F)F)n(-c2ccnc3cc(Cl)ccc23)n1,4.29
CHEMBL378163,FC(F)(F)c1cc(-c2ccc(-c3ccccc3)cc2)nn1-c1ccnc2cc(Cl)ccc12,18.53
CHEMBL201106,Fc1ccc(-c2cc(C(F)(F)F)n(-c3ccnc4cc(Cl)ccc34)n2)cc1,27.62
CHEMBL383214,FC(F)(F)c1cc(-c2ccccc2)nn1-c1ccnc2cc(Cl)ccc12,9.53
CHEMBL201148,OC1(C(F)(F)F)CC(c2ccc(-c3ccccc3)cc2)=NN1c1ccnc2cc(Cl)ccc12,2.12
CHEMBL372942,O=[N+]([O-])c1ccc(C2=NN(c3ccnc4cc(Cl)ccc34)C(O)(C(F)(F)F)C2)cc1,5.71
CHEMBL201532,OC1(C(F)(F)F)CC(c2ccc(Br)cc2)=NN1c1ccnc2cc(Cl)ccc12,1.55
CHEMBL201656,OC1(C(F)(F)F)CC(c2ccc(Cl)cc2)=NN1c1ccnc2cc(Cl)ccc12,1.69
CHEMBL383131,OC1(C(F)(F)F)CC(c2ccc(F)cc2)=NN1c1ccnc2cc(Cl)ccc12,2.13
CHEMBL203261,Cc1ccc(C2=NN(c3ccnc4cc(Cl)ccc34)C(O)(C(F)(F)F)C2)cc1,3.04
CHEMBL370190,COc1ccc(C2=NN(c3ccnc4cc(Cl)ccc34)C(O)(C(F)(F)F)C2)cc1,50.0
CHEMBL383740,O=[N+]([O-])c1ccc(-c2cc(C(F)(F)F)n(-c3ccnc4cc(Cl)ccc34)n2)cc1,50.0
CHEMBL202546,COc1ccc(-c2cc(C(F)(F)F)n(-c3ccnc4cc(Cl)ccc34)n2)cc1,50.0
CHEMBL382237,FC(F)(F)c1cc(-c2ccc(Br)cc2)nn1-c1ccnc2cc(Cl)ccc12,50.0
CHEMBL383318,FC(F)(F)c1cc(-c2ccc(Cl)cc2)nn1-c1ccnc2cc(Cl)ccc12,50.0
CHEMBL383021,Cc1ccc(-c2cc(C(F)(F)F)n(-c3ccnc4cc(Cl)ccc34)n2)cc1,50.0
CHEMBL203854,O=c1c(-c2ccc([N+](=O)[O-])cc2)coc2cc(O)cc(O)c12,20000.0
CHEMBL440764,CCOC(=O)c1c2cc(OCC(=O)NCc3ccco3)ccc2n2ccccc12,9500.0
CHEMBL203614,c1ccc(-c2nc(NCCCn3ccnc3)cc(-c3ccncc3)n2)cc1,130.0
CHEMBL381353,CSc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1,20000.0
CHEMBL203757,O=S(=O)(c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N3CCOCC3)ccc1-2)N1CCOCC1,6000.0
CHEMBL204816,Cc1nc(NCCCn2ccnc2)cc(-c2cncc(-c3ccc(F)cc3)c2)n1,2600.0
CHEMBL203641,c1ccc(-c2nc(NCCCn3ccnc3)cc(-c3cccnc3)n2)cc1,940.0
CHEMBL204432,Brc1cncc(-c2cc(NCCCn3ccnc3)nc(-c3ccccc3)n2)c1,440.0
CHEMBL202599,COc1ccc(-c2cncc(-c3cc(NCCCn4ccnc4)nc(C)n3)c2)cc1,2800.0
CHEMBL425764,O=C(CSCc1c(F)cccc1Cl)NCCSCc1ccco1,2500.0
CHEMBL427203,O=C(NCc1ccncc1)c1ccc(-c2cnn(Cc3ccccc3)c2)nc1,20000.0
CHEMBL265830,Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1ccccc1,20000.0
CHEMBL202782,Cn1c(CSc2ccnc3cc(Cl)ccc23)nnc1SCC(=O)N1CCOCC1,20000.0
CHEMBL203118,Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1cccc(Cl)c1,16600.0
CHEMBL203692,COc1ccc(-c2cncc(-c3cc(NCc4ccco4)nc(C)n3)c2)cc1,11500.0
CHEMBL383251,C[C@@H](C(=O)NCCS(=O)(=O)c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,9500.0
CHEMBL381397,O=C(COCC(=O)N/N=C/CCc1ccccc1)N/N=C/CCc1ccccc1,3900.0
CHEMBL203648,O=C(O)CN1CSC(=S)N(CCCCCCN2CN(CC(=O)O)CSC2=S)C1,10970.0
CHEMBL203130,CC(C)(CN1CN(C(Cc2ccccc2)C(=O)O)CSC1=S)CN1CN(C(Cc2ccccc2)C(=O)O)CSC1=S,9560.0
CHEMBL382040,CC(C)(CN1CN(CNC(=O)CC(=O)O)CSC1=S)CN1CN(CNC(=O)CC(=O)O)CSC1=S,16780.0
CHEMBL264313,CC(C)(CN1CN(CCCCC(=O)O)CSC1=S)CN1CN(CCCCC(=O)O)CSC1=S,9040.0
CHEMBL204546,CC(C)(CN1CN(CC(=O)O)CSC1=S)CN1CN(CC(=O)O)CSC1=S,3760.0
CHEMBL425763,NC(=O)CC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CC(N)=O)C(=O)O)CSC2=S)C1,39480.0
CHEMBL204745,O=C(O)CC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CC(=O)O)C(=O)O)CSC2=S)C1,23190.0
CHEMBL204953,O=C(O)CCCN1CSC(=S)N(CCCCCCN2CN(CCCC(=O)O)CSC2=S)C1,43290.0
CHEMBL203490,NC(=O)CCC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CCC(N)=O)C(=O)O)CSC2=S)C1,11020.0
CHEMBL380734,O=C(O)C(Cc1ccccc1)N1CSC(=S)N(CCCCCCN2CN(C(Cc3ccccc3)C(=O)O)CSC2=S)C1,9130.0
CHEMBL203702,O=C(O)CC(=O)NCN1CSC(=S)N(CCCCCCN2CN(CNC(=O)CC(=O)O)CSC2=S)C1,2250.0
CHEMBL383681,O=C(O)CCN1CSC(=S)N(CCCCCCN2CN(CCC(=O)O)CSC2=S)C1,13140.0
CHEMBL203662,O=C(O)CCCCN1CSC(=S)N(CCCCCCN2CN(CCCCC(=O)O)CSC2=S)C1,16950.0
CHEMBL204817,CSCCC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CCSC)C(=O)O)CSC2=S)C1,14190.0
CHEMBL203125,O=CN(O)CCCP(=O)(O)O,480.0
CHEMBL205091,O=CN(O)C[C@@H]1C[C@H]1P(=O)(O)O,2000.0
CHEMBL204406,CC(=O)N(O)C[C@@H]1C[C@H]1P(=O)(O)O,480.0
CHEMBL205338,CC(=O)N(O)CCCP(=O)(O)O,280.0
CHEMBL208428,C[C@@H]1[C@@H](O)C[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4,0.0293
CHEMBL377155,C[C@H]1[C@@H]2CC[C@]3(C)OOC24[C@H](OC(=O)[C@H](C)[C@@H]4C[C@H]1O)O3,0.0346
CHEMBL377673,C[C@@H]1C(=O)C[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4,0.0257
CHEMBL205052,CC(=O)N(O)CCC(c1ccccc1)P(=O)(O)O,350.0
CHEMBL204107,CC(=O)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,90.0
CHEMBL204106,O=CN(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,28.0
CHEMBL206189,CC(=O)N(O)CCC(c1ccc(Cl)cc1)P(=O)(O)O,95.0
CHEMBL380142,COc1ccc(C(CCN(O)C(C)=O)P(=O)(O)O)cc1,270.0
CHEMBL205339,COc1ccc(C(CCN(O)C=O)P(=O)(O)O)cc1,200.0
CHEMBL205053,CC(=O)N(O)CCC(c1ccc(C)cc1)P(=O)(O)O,220.0
CHEMBL426494,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cccnc2c1=O,1.2
CHEMBL479432,O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2ccccc2c1=O,1.6
CHEMBL208004,COc1cccc2c(=O)n(CC(=O)C[C@H]3NCCC[C@@H]3O)cnc12,1.2
CHEMBL208041,COc1ccc2c(=O)n(CC(=O)C[C@H]3NCCC[C@@H]3O)cnc2c1,1.4
CHEMBL380527,Cc1cccc2c(=O)n(CC(=O)C[C@H]3NCCC[C@@H]3O)cnc12,1.7
CHEMBL204281,Cc1ccc2c(=O)n(CC(=O)C[C@H]3NCCC[C@@H]3O)cnc2c1,2.0
CHEMBL383194,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2c(F)cccc2c1=O,103.0
CHEMBL382188,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ncccc2c1=O,70.0
CHEMBL382187,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cnccc2c1=O,63.0
CHEMBL382206,CC(C)(C)c1ccc2ncn(CC(=O)C[C@H]3NCCC[C@@H]3O)c(=O)c2c1,165.0
CHEMBL204844,CC(C)(C)c1cccc2ncn(CC(=O)C[C@H]3NCCC[C@@H]3O)c(=O)c12,132.0
CHEMBL206613,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cccc(C(F)(F)F)c2c1=O,0.43
CHEMBL205109,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccc(C(F)(F)F)cc2c1=O,14.0
CHEMBL381176,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccc(F)c(F)c2c1=O,0.33
CHEMBL208509,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cccc(F)c2c1=O,1.3
CHEMBL425237,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccc(F)cc2c1=O,4.7
CHEMBL205846,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccncc2c1=O,1.5
CHEMBL380953,O=[N+]([O-])c1cc2nccnc2cc1[N+](=O)[O-],15000.0
CHEMBL204688,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,18000.0
CHEMBL383084,O=[N+]([O-])c1cccc2nsnc12,11000.0
CHEMBL473177,Cl.Cl.Nc1ccc(OC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,1300.0
CHEMBL535383,Cl.Clc1ccc(CC[C@]2(Cn3ccnc3)OC[C@@H](CSc3ccc4ccccc4c3)O2)cc1,1200.0
CHEMBL540879,Cl.Cl.Nc1ccccc1SC[C@@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,600.0
CHEMBL539853,Cc1ccc(S(=O)(=O)OC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1.Cl,670.0
CHEMBL536970,Cl.Nc1ccc(SC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,1300.0
CHEMBL206744,Cc1ccc(S(=O)(=O)OC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,3800.0
CHEMBL541132,Cl.Cl.Nc1cccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)c1,300.0
CHEMBL534937,COc1ccc(OC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1.Cl,800.0
CHEMBL552737,Cl.O=C(CCc1ccc(Cl)cc1)Cn1ccnc1,25000.0
CHEMBL538578,Cl.OC(CCc1ccc(Cl)cc1)Cn1ccnc1,70000.0
CHEMBL556770,Cl.Cl.Nc1ccccc1SC[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,3900.0
CHEMBL536056,C[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1.Cl,7000.0
CHEMBL556162,Cl.Nc1cccc(SC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)c1,2000.0
CHEMBL541899,Cl.Clc1ccc(CCC2(Cn3ccnc3)OCCO2)cc1,9000.0
CHEMBL378957,Cc1ccc(S(=O)(=O)OC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,2900.0
CHEMBL381576,Cc1ccc(S(=O)(=O)OC[C@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,2800.0
CHEMBL538577,Cl.Nc1ccc(SC[C@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,3000.0
CHEMBL536508,Cl.Nc1ccccc1SC[C@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,3300.0
CHEMBL557845,Cl.Nc1cccc(SC[C@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)c1,2500.0
CHEMBL382877,Cc1ccc(S(=O)(=O)OC[C@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,1900.0
CHEMBL558177,Cl.Cl.Nc1ccccc1SC[C@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,2300.0
CHEMBL558014,Cl.Cl.Nc1cccc(SC[C@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)c1,1200.0
CHEMBL537423,Cl.Cl.Nc1ccc(SC[C@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,2700.0
CHEMBL535613,C[C@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1.Cl,4100.0
CHEMBL535614,C[C@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1.Cl,18000.0
CHEMBL552550,C[C@@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1.Cl,23000.0
CHEMBL475163,Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](CSc3ccccc3)O2)cc1,3300.0
CHEMBL538330,Cl.Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](CSc3ccncc3)O2)cc1,4900.0
CHEMBL535611,COc1ccc(CCC(O)Cn2ccnc2)cc1.Cl,38000.0
CHEMBL208047,Oc1ccc(SC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,60.0
CHEMBL1162925,C[C@@H]1CO[C@@](CCc2ccccc2)(Cn2ccnc2)O1.Cl,340.0
CHEMBL205573,CCC(COC(C)=O)n1ccnc1,8300.0
CHEMBL557374,Cl.Fc1ccc(COC(CCc2ccc(Cl)cc2)Cn2ccnc2)cc1,800.0
CHEMBL474572,Cl.OC[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,9000.0
CHEMBL447959,CSC[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1.Cl,2100.0
CHEMBL515086,Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](CSc3ccc(Br)cc3)O2)cc1,900.0
CHEMBL537200,Cl.Clc1ccc(CCC2(Cn3ccnc3)SCCS2)cc1,2300.0
CHEMBL473375,Cl.Oc1ccc(OC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,1100.0
CHEMBL464300,Cl.FC[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,20000.0
CHEMBL474359,COc1ccc(SC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1.Cl,3500.0
CHEMBL474360,Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](CSc3ccc(Cl)cc3)O2)cc1,2500.0
CHEMBL535834,Cl.Cl.Nc1ccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,800.0
CHEMBL2368491,C=C(C[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3)C(=C)C[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,2.9
CHEMBL2368490,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Cc3cc4c(cc3C[C@H]3O[C@@H]5O[C@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]3C)[C@]75OO6)COP(=O)(Oc3ccccc3)OC4)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,3.7
CHEMBL2368488,CCOP(=O)(OCC)OCc1cc(C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)c(C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1COP(=O)(OCC)OCC,3.0
CHEMBL2368489,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Cc3cc(CO)c(CO)cc3C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.77
CHEMBL2368493,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](Cc3cc(C(=O)O)c(C(=O)O)cc3C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,360.0
CHEMBL2368492,COC(=O)c1cc(C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)c(C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@]53OO4)cc1C(=O)OC,1.6
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,60800.0
CHEMBL16807,O=c1cc(-c2ccccc2)oc2cccc(O)c12,65900.0
CHEMBL210411,O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,36400.0
CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,39400.0
CHEMBL138649,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,5300.0
CHEMBL210276,O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,49200.0
CHEMBL294009,O=c1c(O)c(-c2ccccc2)oc2ccccc12,24000.0
CHEMBL276915,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,65500.0
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,17400.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,29800.0
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,30400.0
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,10700.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,10000.0
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,8200.0
CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,110400.0
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,57300.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,141100.0
CHEMBL379064,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,14700.0
CHEMBL209257,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)cc1,9000.0
CHEMBL210635,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,111000.0
CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,73300.0
CHEMBL441526,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1OC,40900.0
CHEMBL210692,COc1cc2c(c(O)c1OC)C(=O)C[C@@H](c1ccc(O)cc1)O2,8800.0
CHEMBL348436,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC,16900.0
CHEMBL207954,COc1cc(OC)c2c(c1C)O[C@H](c1ccccc1)CC2=O,19800.0
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,103700.0
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,38200.0
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,34300.0
CHEMBL129482,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,150000.0
CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,150000.0
CHEMBL47386,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,150000.0
CHEMBL36327,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,40000.0
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,25500.0
CHEMBL311498,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,144000.0
CHEMBL200715,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,150000.0
CHEMBL264167,Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,150000.0
CHEMBL129451,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,3200.0
CHEMBL264938,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,40100.0
CHEMBL85223,CC1(OCc2ccccc2)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,6.5
CHEMBL379122,CC(=O)OC1(C)CCC2CC1OO[C@]2(/C=C\c1ccccc1)c1ccccc1,34.0
CHEMBL379738,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,1000.0
CHEMBL206870,CC(=O)OC1(C)CCC2CC1OO[C@@]2(CS(=O)(=O)c1ccccc1)c1ccccc1,42.0
CHEMBL426864,CC(=O)OC1(C)CCC2CC1OO[C@]2(CS(=O)(=O)c1ccccc1)c1ccccc1,72.0
CHEMBL210684,CC(=O)OC1(C)CCC2CC1OO[C@@]2(CSc1ccccc1)c1ccccc1,124.0
CHEMBL383726,CC(=O)OC1(C)CCC2CC1OO[C@]2(CSc1ccccc1)c1ccccc1,164.0
CHEMBL380000,CC1(O)CCC2CC1OO[C@@]2(CS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,107.0
CHEMBL207759,CC1(O)CCC2CC1OO[C@]2(CS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,225.0
CHEMBL208971,CC1(O)CCC2CC1OO[C@@]2(CS(=O)(=O)c1ccccc1)c1ccccc1,92.0
CHEMBL378915,CC1(O)CCC2CC1OO[C@]2(CS(=O)(=O)c1ccccc1)c1ccccc1,230.0
CHEMBL207158,CC1(O)CCC2CC1OO[C@@]2(CSc1ccc(Cl)cc1)c1ccccc1,541.0
CHEMBL378812,CC1(O)CCC2CC1OO[C@]2(CSc1ccc(Cl)cc1)c1ccccc1,247.0
CHEMBL380349,CC1(O)CCC2CC1OO[C@@]2(CSc1ccccc1)c1ccccc1,81.0
CHEMBL376931,CC1(O)CCC2CC1OO[C@]2(CSc1ccccc1)c1ccccc1,298.0
